Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;EPEA*/SIC Success;EPEA*/SIC Runtime;EPEA*/SIC Solution Cost;EPEA*/SIC Expanded;EPEA*/SIC Generated;EPEA*/SIC Reopened;EPEA*/SIC BPMX boosts;EPEA*/SIC Closed List Hits;EPEA*/SIC Reopened With Old H;EPEA*/SIC H Updated From Other Area;EPEA*/SIC Max expansion delay;EPEA*/SIC Quick Insertions;EPEA*/SIC Quick Insertions Cancelled;EPEA*/SIC Expanded Full States;EPEA*/SIC Solution Depth;Makespan;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;8;8;22;0;1;1;68430.1132999994;129;26469;26028;0;0;516513;0;0;26217;17837;6270;25945;2;11;1;44.0252000000328;129;28;46;58;2;11;
;8;8;22;0;2;0;300001.081599999;-2;2814;48385;0;0;0;0;0;2812;0;0;2814;0;-1;0;300000.5474;-2;746;1056;914;7;-1;
;8;8;22;0;3;0;300001.1568;-2;133765;92989;0;0;544064;0;0;133755;20560;71948;92989;4;-1;1;143.329099999741;89;141;240;242;6;11;
;8;8;22;0;4;0;300001.121199999;-2;36434;30284;0;0;72865;0;0;36335;18247;4968;30284;3;-1;1;1356.93629999831;114;634;960;845;5;12;
;8;8;22;0;5;0;300011.5383;-2;63310;95611;0;0;498649;0;0;56502;38471;24883;63310;0;-1;1;144.113699998707;124;110;176;165;4;11;
;8;8;22;0;6;0;300005.7141;-2;94441;88318;0;0;935358;0;0;93607;84970;3203;88318;2;-1;0;300001.1778;-2;688;1229;914;5;-1;
;8;8;22;0;7;0;300002.6822;-2;53005;44016;0;0;184699;0;0;52947;23390;19725;44016;2;-1;0;300001.564099999;-2;1326;1904;1685;5;-1;
;8;8;22;0;8;0;300288.273700001;-2;96569;87218;0;0;2092357;0;0;96567;81073;0;87218;1;-1;0;300001.7905;-1;1158;1671;1532;-1;-1;
;8;8;22;0;9;0;300005.5266;-2;23340;21537;0;0;162688;0;0;23021;18099;737;21220;1;-1;1;622.910199999809;120;492;879;813;5;10;
;8;8;24;0;0;0;300003.203200001;-2;22393;17499;0;0;110489;0;0;22364;13648;3694;17499;4;-1;0;300011.163799999;-2;1011;1581;1411;10;-1;
;8;8;24;0;1;0;300003.831600001;-2;1893;23041;0;0;0;0;0;1889;0;0;1891;2;-1;0;300000.501800001;-2;857;1177;1153;7;-1;
;8;8;24;0;2;0;300002.224400001;-2;24677;86648;0;0;570939;0;0;24675;19076;1907;24677;0;-1;0;300001.274599999;-1;888;1189;1186;-1;-1;
;8;8;24;0;3;0;300006.5099;-2;23322;36865;0;0;0;0;0;23320;0;0;23322;0;-1;0;300001.273499999;-2;1179;1795;1579;3;-1;
;8;8;24;0;4;0;300035.440000001;-2;3928;1927;0;0;0;0;0;3926;1854;0;1927;4;-1;0;300000.5187;-1;1016;1671;1569;-1;-1;
;8;8;24;0;5;0;300060.796599999;-2;4348;2425;0;0;5016;0;0;4346;504;0;2425;4;-1;0;300000.9208;-2;1159;1672;1384;6;-1;
;8;8;24;0;6;0;300000.829399999;-2;9907;9117;0;0;75076;0;0;9905;4239;845;9117;1;-1;0;300000.4155;-2;919;1427;1179;3;-1;
;8;8;24;0;7;0;300000.787099998;-2;12032;10417;0;0;32462;0;0;12030;3504;0;10417;1;-1;0;300001.1149;-2;1091;1932;1503;3;-1;
;8;8;24;0;8;0;300000.845400002;-2;21349;19277;0;0;64571;0;0;21335;9795;8659;19277;2;-1;0;300011.944000002;-2;948;1328;1332;4;-1;
;8;8;24;0;9;0;300004.992600001;-2;33196;46465;0;0;0;0;0;28585;44160;0;30891;1;-1;0;300001.988899998;-2;1119;1759;1458;6;-1;
;8;8;26;0;0;0;300009.632999998;-2;43707;39890;0;0;195847;0;0;43692;38809;0;39890;2;-1;0;300001.216200002;-2;780;1041;1103;7;-1;
;8;8;26;0;1;0;300001.5273;-2;8066;8049;0;0;2640;0;0;8063;5456;0;8049;2;-1;0;300000.7599;-2;899;1380;1230;7;-1;
;8;8;26;0;2;0;300004.256000001;-2;16152;15241;0;0;2040;0;0;16144;14664;0;15241;4;-1;0;300003.414500002;-2;1101;1673;1592;8;-1;
;8;8;26;0;3;0;300126.723200001;-2;36149;20305;0;0;50040;0;0;36147;19728;0;20305;5;-1;0;300004.134;-2;1214;2056;1710;8;-1;
;8;8;26;0;4;0;300009.815400001;-2;30551;29045;0;0;106212;0;0;30549;28980;0;29045;3;-1;0;300000.427999999;-2;854;1230;1107;10;-1;
;8;8;26;0;5;0;300003.402100001;-2;2381;1765;0;0;28272;0;0;2379;900;0;1765;1;-1;0;300001.986699998;-2;1075;1587;1391;6;-1;
;8;8;26;0;6;0;300001.007099997;-2;7204;4225;0;0;0;0;0;7201;0;0;4225;2;-1;0;300000.6041;-2;1455;2017;1742;7;-1;
;8;8;26;0;7;0;300005.192600001;-2;13625;8425;0;0;59064;0;0;13622;1854;426;8425;2;-1;0;300000.729499999;-2;872;1158;1057;5;-1;
;8;8;26;0;8;0;300002.8851;-2;7647;16863;0;0;7906;0;0;6669;1297;15085;7165;2;-1;0;300001.558400001;-2;969;1358;1354;9;-1;
;8;8;26;0;9;0;300001.984200001;-2;91949;85933;0;0;380;0;0;77384;58493;27151;84578;3;-1;0;300001.176400002;-1;1254;1887;1574;-1;-1;
