sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-32-2;1;1;"	";487;487;-1;40;41,40544009;19,87349176;47,9972963;290005;8817803;8886821;17994629;"	";487;487;-1;40;113,7807388;51,1452508;44,95071075;431424;14213442;14318849;28963715
Instance-20-10-32-3;1;1;"	";438;438;-1;32;36,94889903;18,25202203;49,39801322;276151;8386178;8451591;17113920;"	";438;438;-1;32;80,16074777;39,61502576;49,41948131;307471;9585248;9658674;19551393
Instance-20-10-32-4;1;1;"	";422;422;-1;30;24,95882654;12,17001438;48,76036284;216441;6109428;6159618;12485487;"	";422;422;-1;30;64,06301975;31,08482003;48,52225223;278058;8432746;8498489;17209293
Instance-20-10-32-5;1;1;"	";357;357;-1;32;29,25453639;14,22034216;48,60901561;235410;6946775;7001482;14183667;"	";357;357;-1;32;75,07453084;36,22113657;48,24690366;313337;9907923;9982492;20203752
Instance-20-10-32-6;1;1;"	";427;427;-1;33;32,98219872;15,84381175;48,03746375;251101;7599862;7657791;15508754;"	";427;427;-1;33;83,31771493;39,54804826;47,46655413;329255;10582633;10660539;21572427
Instance-20-10-32-7;1;1;"	";442;442;-1;56;38,39342618;17,4592824;45,4746662;273122;8122738;8188501;16584361;"	";421;421;-1;35;192,4681172;71,2896533;37,03972082;682048;23765923;23937116;48385087
Instance-20-10-32-8;1;1;"	";436;436;-1;34;39,48722339;19,76214075;50,04692418;279891;8512384;8578428;17370703;"	";436;436;-1;34;92,70979357;43,98320794;47,44181413;342562;10905246;10987349;22235157
Instance-20-10-32-9;1;1;"	";468;468;-1;33;30,71993971;14,22734046;46,31304812;242525;6970875;7028280;14241680;"	";468;468;-1;33;78,51892233;35,91923618;45,74596176;320172;9916413;9993557;20230142
Instance-20-10-34-0;1;1;"	";428;428;-1;40;33,03918028;13,53156853;40,95612667;227711;6789145;6841863;13858719;"	";428;428;-1;40;134,1024427;53,34553003;39,77968555;460119;16144401;16256569;32861089
Instance-20-10-34-1;1;1;"	";543;543;-1;38;47,16855383;21,73088312;46,07070041;307226;9858395;9931860;20097481;"	";543;543;-1;38;125,0121946;56,72042465;45,37191337;424154;14589669;14693250;29707073
Instance-20-10-34-2;1;1;"	";482;482;-1;40;60,81708288;26,95417309;44,32006899;357053;11809652;11896428;24063133;"	";482;482;-1;40;148,9412231;65,8874228;44,23719734;457405;15876537;15989209;32323151
Instance-20-10-34-3;1;1;"	";475;475;-1;31;38,94124675;18,31300211;47,02726194;273512;8593292;8657208;17524012;"	";475;475;-1;31;85,35105371;39,84495115;46,68360778;306639;9931539;10003890;20242068
Instance-20-10-34-4;1;1;"	";428;428;-1;32;36,25012803;16,72652245;46,14196792;264157;8302299;8363608;16930064;"	";428;428;-1;32;90,52535439;41,82130504;46,19844387;330458;10972568;11050757;22353783
Instance-20-10-34-5;1;1;"	";462;462;-1;32;31,47169304;14,73017526;46,80452125;241539;7176981;7234283;14652803;"	";462;462;-1;32;82,39301705;37,66066623;45,70856557;323870;10470674;10548875;21343419
Instance-20-10-34-6;1;1;"	";425;425;-1;35;33,59999657;14,64720273;43,59286972;242122;7207830;7265259;14715211;"	";425;425;-1;35;99,60138249;43,5727303;43,74711396;374687;12523441;12614743;25512871
Instance-20-10-34-7;1;1;"	";518;518;-1;35;32,53734446;14,3832891;44,20547939;241163;7234619;7290910;14766692;"	";518;518;-1;35;101,3718028;43,46176553;42,87362395;373419;12558727;12648711;25580857
Instance-20-10-34-8;1;1;"	";480;480;-1;38;50,26409912;23,41733146;46,58858284;312827;10264380;10338214;20915421;"	";480;480;-1;38;130,3808622;59,68645334;45,7785386;429673;14973655;15077572;30480900
Instance-20-10-34-9;1;1;"	";448;448;-1;35;33,14814448;14,98809171;45,21547719;243979;7437311;7493906;15175196;"	";448;448;-1;35;100,5600681;44,53541517;44,2873757;376400;12797714;12888055;26062169
Instance-20-10-36-0;1;1;"	";512;512;-1;39;66,42224789;23,89917326;35,98067518;320559;10761186;10837557;21919302;"	";512;512;-1;39;186,2727787;65,04347873;34,91840255;461997;16767799;16880567;34110363
Instance-20-10-36-1;1;1;"	";529;529;-1;38;34,57167768;15,99376249;46,262616;253404;7904570;7964132;16122106;"	";529;529;-1;38;121,6561589;54,98299384;45,19540509;446300;16079862;16188711;32714873
Instance-20-10-36-2;1;1;"	";442;442;-1;40;50,45147824;19,12073827;37,89926269;276359;8889204;8954968;18120531;"	";442;442;-1;40;185,8141489;64,7008121;34,82017515;488054;17837520;17957667;36283241
Instance-20-10-36-3;1;1;"	";498;498;-1;30;42,68602109;20,01844382;46,89695435;281642;9413464;9478221;19173327;"	";498;498;-1;30;94,90292692;44,03357911;46,39854696;316602;10892119;10965767;22174488
Instance-20-10-36-4;1;1;"	";468;468;-1;29;27,66094112;13,18768167;47,67618577;220127;6602590;6653675;13476392;"	";468;468;-1;29;70,84779835;33,47303843;47,24640598;288527;9452342;9520522;19261391
Instance-20-10-36-5;1;1;"	";495;495;-1;35;31,56166387;14,48725462;45,90142865;236580;7164414;7220226;14621220;"	";495;495;-1;35;105,8003526;46,99061036;44,41441755;393909;13794716;13890600;28079225
Instance-20-10-36-6;1;1;"	";467;467;-1;35;32,81225443;12,97175241;39,53325558;213482;6484932;6533680;13232094;"	";467;467;-1;35;136,6424515;48,0032804;35,13057609;405356;14584991;14682532;29672879
Instance-20-10-36-7;1;1;"	";471;471;-1;36;71,06972647;32,50635457;45,73867973;385284;13758392;13850046;27993722;"	";471;471;-1;36;154,291472;69,18534303;44,84067859;420675;15270892;15371663;31063230
Instance-20-10-36-8;1;1;"	";494;494;-1;29;30,50301051;14,14436793;46,37039983;228360;7018764;7071464;14318588;"	";494;494;-1;29;77,00878024;35,85225916;46,55606678;296857;9853213;9923128;20073198
Instance-20-10-36-9;1;1;"	";529;529;-1;42;42,90295005;19,1977129;44,74683647;273865;8860295;8924403;18058563;"	";529;529;-1;42;162,411813;68,06470942;41,90871844;520929;19354645;19482224;39357798
Instance-20-10-38-0;1;1;"	";451;451;-1;29;53,7483983;25,33670139;47,13945381;318872;11315688;11390379;23024939;"	";451;451;-1;29;53,7483983;25,33670139;47,13945381;318872;11315688;11390379;23024939
Instance-20-10-38-1;1;1;"	";522;522;-1;27;25,26172757;12,16201782;48,14404632;203257;6157522;6203631;12564410;"	";522;522;-1;27;67,88876796;31,87356305;46,94968551;274210;9207488;9271121;18752819
Instance-20-10-38-2;1;1;"	";504;504;-1;29;40,26681304;19,21070695;47,70853589;262883;8936750;8996358;18195991;"	";504;504;-1;29;94,13717103;44,03357768;46,77597298;317930;11374129;11447648;23139707
Instance-20-10-38-3;1;1;"	";544;544;-1;30;39,47647238;18,48094749;46,8150936;259239;8563372;8623531;17446142;"	";544;544;-1;30;97,85035515;45,26617551;46,26061442;332496;11780574;11859323;23972393
Instance-20-10-38-4;1;1;"	";535;535;-1;39;65,62750769;25,96349764;39,56191322;328935;11552384;11630372;23511691;"	";535;535;-1;39;193,4564826;74,61256576;38,56813932;496909;19066835;19188075;38751819
Instance-20-10-38-5;1;1;"	";510;510;-1;48;60,40421867;24,37401676;40,35151401;312441;11042528;11115193;22470162;"	";510;510;-1;48;309,160913;90,08849597;29,13967846;667120;26928025;27092049;54687194
Instance-20-10-38-6;1;1;"	";500;500;-1;40;84,8869586;38,47207427;45,32153691;397804;14565047;14660656;29623507;"	";500;500;-1;40;203,9493151;91,39780259;44,81397869;509966;19588929;19713482;39812377
Instance-20-10-38-7;1;1;"	";502;502;-1;35;53,69316173;23,41034269;43,60023128;308517;10671002;10743859;21723378;"	";502;502;-1;35;144,7787943;61,42189407;42,42464815;420142;15664525;15766023;31850690
Instance-20-10-38-8;1;1;"	";536;536;-1;39;77,63157654;32,26543379;41,56225498;373150;13821206;13908946;28103302;"	";536;536;-1;39;202,0128441;86,12379575;42,63283166;503940;19677969;19799431;39981340
Instance-20-10-38-9;1;1;"	";543;543;-1;27;38,49539328;18,0930748;47,00062334;257561;8419206;8479138;17155905;"	";543;543;-1;27;80,94549131;37,90658593;46,82976818;275612;9202686;9267154;18745452
Instance-20-10-40-0;1;1;"	";457;457;-1;46;22,25062609;10,296628;46,27567763;178220;5242057;5282526;10702803;"	";443;443;-1;32;251,6829247;80,49364042;31,98216188;660430;27526292;27689381;55876103
Instance-20-10-40-1;1;1;"	";561;561;-1;35;50,75667048;23,33448935;45,97324672;282964;9726180;9792374;19801518;"	";561;561;-1;35;150,6565449;67,22566009;44,62179862;438328;16948327;17054070;34440725
Instance-20-10-40-2;1;1;"	";527;527;-1;37;57,22338676;23,37334538;40,84579172;304625;10836186;10907694;22048505;"	";527;527;-1;37;181,7192209;74,40263414;40,94373385;480263;19058629;19175013;38713905
Instance-20-10-40-3;1;1;"	";571;571;-1;39;77,47704315;32,35062575;41,7551115;365356;13744123;13830522;27940001;"	";571;571;-1;39;211,4541812;89,29297876;42,22805066;522574;21154667;21281559;42958800
Instance-20-10-40-4;1;1;"	";524;524;-1;37;52,1589191;21,85984087;41,91007262;287201;10038509;10105347;20431057;"	";524;524;-1;37;179,5897713;73,75884485;41,07073823;482693;19144035;19260929;38887657
Instance-20-10-40-5;1;1;"	";554;554;-1;35;47,35749125;20,97513127;44,29105241;281655;9620625;9687234;19589514;"	";554;554;-1;35;148,1959691;64,4718864;43,50448044;436903;16820373;16926535;34183811
Instance-20-10-40-6;1;1;"	";481;481;-1;31;34,90456867;15,6398778;44,80753778;235566;7743999;7798274;15777839;"	";481;481;-1;31;112,9120231;48,51511216;42,96717997;369787;13875449;13963647;28208883
Instance-20-10-40-7;1;1;"	";569;569;-1;34;65,89941883;24,47798419;37,1444614;312017;11208316;11281357;22801690;"	";569;569;-1;34;162,0500269;65,68748903;40,53531511;429287;16654689;16757732;33841708
Instance-20-10-40-8;1;1;"	";549;549;-1;37;58,5968101;23,76521778;40,55718688;313025;10903778;10978781;22195584;"	";548;548;-1;36;171,1534545;71,88996267;42,00322036;469456;18199155;18314225;36982836
Instance-20-10-40-9;1;1;"	";481;481;-1;33;50,90133619;22,64258432;44,48328083;292531;10452933;10520789;21266253;"	";481;481;-1;33;144,2058165;61,58683133;42,70759171;409742;15930996;16028787;32369525
Instance-20-10-42-0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Instance-20-10-42-1;1;1;"	";578;578;-1;41;80,11260319;31,25369191;39,01220366;396849;15366045;15461942;31224836;"	";578;578;-1;41;255,4652736;86,54868603;33,87884576;582642;24459137;24602909;49644688
Instance-20-10-42-2;1;0;"	";664;664;-1;54;172,4662697;37,12973976;21,52869649;381837;14775533;14866361;30023731;"	";;;;;;;;;;;
Instance-20-10-42-3;1;1;"	";502;502;-1;32;88,40657163;54,43714976;61,57590862;323444;12373739;12448532;25145715;"	";502;502;-1;32;175,6510549;91,45256805;52,06491252;405326;16358280;16453966;33217572
Instance-20-10-42-4;1;1;"	";544;544;-1;40;96,62846136;43,63925552;45,16190666;438708;17518620;17624567;35581895;"	";544;544;-1;40;251,2319577;105,8591022;42,13600182;562621;23610676;23748570;47921867
Instance-20-10-42-5;1;1;"	";527;527;-1;30;45,08394432;22,89501309;50,78307464;269644;9633937;9695360;19598941;"	";527;527;-1;30;112,5550399;54,37903571;48,31328368;370871;14507408;14594412;29472691
Instance-20-10-42-6;1;1;"	";632;632;-1;43;84,50855231;36,91657734;43,68383593;406327;16033976;16131026;32571329;"	";632;632;-1;43;283,4595425;106,5644686;37,59424279;633558;27120298;27275974;55029830
Instance-20-10-42-7;1;1;"	";544;544;-1;42;87,73393083;33,90363669;38,64369962;369796;14622188;14708541;29700525;"	";544;544;-1;42;317,0244315;102,4922335;32,3294432;617378;26779331;26929442;54326151
Instance-20-10-42-8;1;1;"	";521;521;-1;30;32,6588347;16,31102085;49,94367069;224413;7461546;7512262;15198221;"	";521;521;-1;30;100,0508034;47,39406586;47,37000028;364148;14156745;14242333;28763226
Instance-20-10-42-9;1;1;"	";539;539;-1;44;131,2553582;32,99553776;25,13843107;382159;14956442;15046764;30385365;"	";539;539;-1;44;484,6988435;105,4044847;21,74638668;650662;28179543;28339106;57169311
Instance-20-10-44-0;1;1;"	";615;615;-1;38;73,11068058;30,5798552;41,82679598;314611;11888253;11961610;24164474;"	";615;615;-1;38;256,0869019;95,65563869;37,35280406;550952;23937899;24071758;48560609
Instance-20-10-44-1;1;1;"	";663;663;-1;34;57,62655044;26,57349658;46,11328698;310044;11558823;11631176;23500043;"	";663;663;-1;34;168,6737189;74,92616582;44,42077064;459556;19126471;19236868;38822895
Instance-20-10-44-2;1;1;"	";598;598;-1;44;68,24353433;26,21879578;38,41945766;318580;12129054;12203312;24650946;"	";598;598;-1;44;545,6561491;107,1790783;19,64223779;684967;30744028;30912411;62341406
Instance-20-10-44-3;1;1;"	";609;609;-1;41;139,032346;68,48957276;49,2616105;446399;18431232;18538750;37416381;"	";609;609;-1;41;363,0659702;142,5239036;39,2556492;619470;27226504;27378650;55224624
Instance-20-10-44-4;1;1;"	";635;635;-1;32;60,86645532;28,29228377;46,48255534;322195;11851013;11928042;24101250;"	";635;635;-1;32;146,1136575;65,84621954;45,0650683;407000;16106153;16204666;32717819
Instance-20-10-44-5;1;1;"	";637;637;-1;36;82,92298079;36,15142751;43,59639169;396513;15896919;15991827;32285259;"	";637;637;-1;36;215,9930694;93,07252145;43,0905129;504385;21404911;21527530;43436826
Instance-20-10-44-6;1;1;"	";636;636;-1;28;42,81078339;19,88449287;46,44739316;256505;9100778;9159684;18516967;"	";636;636;-1;28;110,4848521;48,59677625;43,98501273;339636;13211051;13290761;26841448
