sep=;
Instance; First_solved;solved;;1stOPT;1stSOL-COST;1stMakespan;1stTheoricMakespan;1stRunTime;1stGroundTime;1stGroundPerc;1stAtoms;1stBodies;1stRules;1stTotal;;OPT;SOL-COST;Makespan;TheoricMakespan;RunTime;GroundTime;GroundPerc;Atoms;Bodies;Rules;Total
Instance-20-10-34-2;1;1;"	";482;482;-1;40;121,5888629;50,00063419;41,12270894;369327;17669016;17768066;35806409;"	";482;482;-1;40;340,6968687;120,8450994;35,46997656;469679;23815571;23940517;48225767
Instance-20-10-34-3;1;1;"	";475;475;-1;31;79,42423749;33,25812101;41,8740199;285786;12864043;12940233;26090062;"	";475;475;-1;31;172,7975883;69,75986552;40,37085598;318913;14889884;14974509;30183306
Instance-20-10-34-4;1;1;"	";428;428;-1;32;69,30555034;28,5984664;41,26432336;276431;12399874;12473457;25149762;"	";428;428;-1;32;175,4168611;70,81351495;40,36870488;342732;16434901;16525364;33302997
Instance-20-10-34-5;1;1;"	";462;462;-1;32;57,35610247;24,27642345;42,32578995;253813;10658464;10728040;21640317;"	";462;462;-1;32;156,2833641;63,69147873;40,75384422;336144;15633220;15723695;31693059
Instance-20-10-34-6;1;1;"	";425;425;-1;35;60,72239327;24,61763048;40,54127177;254396;10733073;10802776;21790245;"	";425;425;-1;35;193,5304961;76,53556013;39,54702833;386961;18757231;18860807;38004999
Instance-20-10-34-7;1;1;"	";522;522;-1;39;61,76557946;24,06376553;38,95983124;253437;10764973;10833538;21851948;"	";522;522;-1;39;269,0577722;90,73844218;33,72452;452605;22926894;23046424;46425923
Instance-20-10-34-8;1;1;"	";480;480;-1;38;100,2089436;40,11936688;40,03571482;325101;15375106;15461214;31161421;"	";480;480;-1;38;286,8219409;105,5485489;36,79932874;441947;22482832;22599023;45523802
Instance-20-10-34-9;1;1;"	";448;448;-1;35;64,20460868;27,07456994;42,16920015;256253;11121594;11190463;22568310;"	";448;448;-1;35;201,3130047;80,29593658;39,886115;388674;19240361;19342976;38972011
Instance-20-10-36-0;1;1;"	";515;515;-1;42;130,7405529;40,60314298;31,05627296;333555;16086671;16176038;32596264;"	";515;515;-1;42;777,8973439;126,3040612;16,23659756;528132;28593358;28732841;57854331
Instance-20-10-36-1;1;1;"	";530;530;-1;39;93,31826282;43,54569888;46,66364071;266400;11753847;11826405;23846652;"	";530;530;-1;39;328,130121;119,1305976;36,30590122;477009;25283534;25409952;51170495
Instance-20-10-36-2;1;1;"	";442;442;-1;40;91,10507822;33,88798666;37,19659466;289355;13256027;13334787;26880169;"	";442;442;-1;40;392,4614193;113,9815645;29,0427438;501050;26786500;26919643;54207193
Instance-20-10-36-3;1;1;"	";498;498;-1;30;91,17575383;37,29810596;40,90792167;294638;14111621;14189374;28595633;"	";498;498;-1;30;197,0908597;78,2779429;39,71667841;329598;16351762;16438406;33119766
Instance-20-10-36-4;1;1;"	";468;468;-1;29;53,15149021;21,93069887;41,2607413;233123;9822272;9886353;19941748;"	";468;468;-1;29;138,7171926;55,91799116;40,31078635;301523;14141313;14222489;28665325
Instance-20-10-36-5;1;1;"	";495;495;-1;35;60,43971348;24,15811372;39,97059603;249576;10650237;10719045;21618858;"	";495;495;-1;35;226,5835099;83,22004414;36,72819975;406905;20684763;20793643;41885311
Instance-20-10-36-6;1;1;"	";467;467;-1;35;58,77830911;22,98450255;39,10371513;226478;9663344;9725088;19614910;"	";467;467;-1;35;272,6836755;87,05327201;31,92463643;418352;21936031;22046568;44400951
Instance-20-10-36-7;1;1;"	";475;475;-1;40;159,7100661;60,81566548;38,07879301;398280;20722243;20826893;41947416;"	";475;475;-1;40;537,9377456;143,7357535;26,71977468;504521;27606549;27738606;55849676
Instance-20-10-36-8;1;1;"	";494;494;-1;29;71,11267591;30,5516448;42,96230512;241356;10464095;10529791;21235242;"	";494;494;-1;29;163,5143592;66,46616125;40,64851647;309853;14756067;14838978;29904898
