Grid Name;Grid Rows;Grid Columns;Num Of Agents;Num Of Obstacles;Instance Id;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Success;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Runtime;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Cost;HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Expanded (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Generated (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart MDDs Built (HL);HCBS/(single:A*/SIC multi:EPEA*/SIC) with first fit adoption max expansions: 1 with merge&restart Solution Depth;Makespan;
;32;32;12;0;0;1;0,729499999999916;230;1;1;2;0;39;
;32;32;12;0;1;1;0,909800000000359;247;1;1;2;0;39;
;32;32;12;0;2;1;0,915899999999965;256;1;1;2;0;38;
;32;32;12;0;3;1;2,41389999999956;195;1;1;5;0;44;
;32;32;12;0;4;1;1,04330000000027;270;1;1;2;0;36;
;32;32;14;0;0;1;4,44679999999971;347;1;1;8;0;51;
;32;32;14;0;1;1;2,91899999999987;264;3;3;5;2;38;
;32;32;14;0;2;1;0,288199999999961;287;0;1;0;0;35;
;32;32;14;0;3;1;3,58299999999963;304;1;1;7;0;47;
;32;32;14;0;4;1;4,19950000000063;376;1;1;6;0;52;
;32;32;16;0;0;1;2,09950000000026;322;1;1;6;0;40;
;32;32;16;0;1;1;2,63490000000002;310;1;1;4;0;41;
;32;32;16;0;2;1;1,06670000000031;339;1;1;2;0;36;
;32;32;16;0;3;1;1,31800000000021;319;1;1;4;0;39;
;32;32;16;0;4;1;3,01530000000002;364;1;1;7;0;41;
;32;32;18;0;0;1;7,3154999999997;377;1;1;8;0;36;
;32;32;18;0;1;1;2,8094000000001;305;1;1;6;0;37;
;32;32;18;0;2;1;279,2865;398;67;132;105;1;51;
;32;32;18;0;3;1;1,97849999999926;356;1;1;6;0;37;
;32;32;18;0;4;1;114,8897;390;67;132;79;1;49;
;32;32;20;0;0;1;2,41060000000107;437;1;1;6;0;38;
;32;32;20;0;1;1;6,94989999999962;550;1;1;10;0;47;
;32;32;20;0;2;1;4,02790000000095;436;1;1;7;0;52;
;32;32;20;0;3;1;210,478799999999;487;67;132;89;1;39;
;32;32;20;0;4;1;2,5096999999987;472;1;1;6;0;46;
;32;32;22;0;0;1;7,91460000000006;547;1;1;11;0;55;
;32;32;22;0;1;1;5,51349999999911;476;4;7;11;1;44;
;32;32;22;0;2;1;2,77779999999984;369;1;1;8;0;27;
;32;32;22;0;3;1;5,45399999999972;463;1;1;10;0;44;
;32;32;22;0;4;1;6,91589999999997;469;1;1;13;0;49;
;32;32;24;0;0;1;3,25120000000061;506;1;1;9;0;44;
;32;32;24;0;1;1;177,1684;599;67;132;91;1;49;
;32;32;24;0;2;1;167,7073;579;71;136;125;3;47;
;32;32;24;0;3;1;7,33060000000114;521;1;1;14;0;43;
;32;32;24;0;4;1;6,07710000000043;559;1;1;10;0;47;
;32;32;26;0;0;1;8,01479999999901;593;1;1;13;0;48;
;32;32;26;0;1;1;4,8127999999997;545;1;1;12;0;36;
;32;32;26;0;2;1;126,0522;488;67;132;84;1;42;
;32;32;26;0;3;1;8,04159999999865;531;1;1;12;0;45;
;32;32;26;0;4;1;393,7225;633;78;148;139;1;45;
;32;32;28;0;0;1;42,9661000000015;500;46;93;69;1;51;
;32;32;28;0;1;1;291,2037;517;138;272;209;3;33;
;32;32;28;0;2;1;202,1062;628;67;130;96;1;44;
;32;32;28;0;3;1;129,2582;548;68;134;116;1;46;
;32;32;28;0;4;1;6,49239999999918;609;1;1;15;0;46;
;32;32;30;0;0;1;111,603999999999;523;69;134;109;1;50;
;32;32;30;0;1;1;10,1980000000003;703;1;1;14;0;55;
;32;32;30;0;2;1;16,2296000000024;672;2;2;24;0;44;
;32;32;30;0;3;1;11,513600000002;694;1;1;18;0;45;
;32;32;30;0;4;1;7,95820000000094;552;1;1;18;0;49;
;32;32;32;0;0;1;9,36529999999766;690;1;1;19;0;44;
;32;32;32;0;1;1;10,0080000000016;641;1;1;19;0;55;
;32;32;32;0;2;1;150,313900000001;616;71;136;105;3;41;
;32;32;32;0;3;1;9,45540000000256;669;2;2;18;0;47;
;32;32;32;0;4;1;15,037900000003;639;4;7;27;1;42;
;32;32;34;0;0;1;258,734100000001;717;82;162;126;2;46;
;32;32;34;0;1;1;12,0483999999997;746;1;1;18;0;55;
;32;32;34;0;2;1;12,0381999999991;711;1;1;21;0;39;
;32;32;34;0;3;1;16,6504000000023;755;2;2;24;0;49;
;32;32;34;0;4;1;429,018200000002;743;133;260;188;2;46;
;32;32;36;0;0;1;11,0120999999999;805;1;1;21;0;48;
;32;32;36;0;1;1;222,159599999999;838;67;132;108;1;45;
;32;32;36;0;2;1;115,1103;727;67;124;97;1;50;
;32;32;36;0;3;1;120,7428;690;67;132;101;1;54;
;32;32;36;0;4;1;258,6296;730;68;134;107;1;38;
;32;32;38;0;0;1;12,1334000000024;745;1;1;24;0;42;
;32;32;38;0;1;1;13,8646000000008;853;1;1;23;0;47;
;32;32;38;0;2;1;50,5044999999991;693;5;5;17;2;49;
;32;32;38;0;3;1;16,9847000000009;771;2;3;31;2;45;
;32;32;38;0;4;1;7,5444000000025;724;1;1;15;0;50;
